,origin,destination,day,origin_country,destination_country
52078,EDDP,UUEE,2020-04-18 00:00:00+00:00,Germany,Russia
52196,EDDF,UUEE,2020-04-18 00:00:00+00:00,Germany,Russia
206913,EDDF,UUDD,2020-04-18 00:00:00+00:00,Germany,Russia
304228,EDDF,GOBD,2020-04-18 00:00:00+00:00,Germany,Senegal
25053,EDDP,WSAP,2020-04-18 00:00:00+00:00,Germany,Singapore
19519,EDDP,RKSI,2020-04-18 00:00:00+00:00,Germany,South Korea
19520,EDDP,RKSI,2020-04-18 00:00:00+00:00,Germany,South Korea
20026,EDDF,RKSI,2020-04-18 00:00:00+00:00,Germany,South Korea
20027,EDDF,RKSI,2020-04-18 00:00:00+00:00,Germany,South Korea
20028,EDDF,RKSI,2020-04-18 00:00:00+00:00,Germany,South Korea
20029,EDDF,RKSI,2020-04-18 00:00:00+00:00,Germany,South Korea
21298,EDDK,RKSI,2020-04-18 00:00:00+00:00,Germany,South Korea
21516,EDDN,RKSI,2020-04-18 00:00:00+00:00,Germany,South Korea
21527,EDDM,RKSI,2020-04-18 00:00:00+00:00,Germany,South Korea
21528,EDDM,RKSI,2020-04-18 00:00:00+00:00,Germany,South Korea
228946,EDDP,LEMD,2020-04-18 00:00:00+00:00,Germany,Spain
228947,EDDP,LEMD,2020-04-18 00:00:00+00:00,Germany,Spain
228948,EDDP,LEMD,2020-04-18 00:00:00+00:00,Germany,Spain
229011,EDDF,LEMD,2020-04-18 00:00:00+00:00,Germany,Spain
250276,EDDP,LEBL,2020-04-18 00:00:00+00:00,Germany,Spain
250321,EDDF,LEBL,2020-04-18 00:00:00+00:00,Germany,Spain
265677,EDDK,LETO,2020-04-18 00:00:00+00:00,Germany,Spain
313462,EDDF,LEJR,2020-04-18 00:00:00+00:00,Germany,Spain
215669,EDDF,ESSA,2020-04-18 00:00:00+00:00,Germany,Sweden
359601,ESSE,ESKN,2020-04-18 00:00:00+00:00,Germany,Sweden
359726,ESSE,ESSU,2020-04-18 00:00:00+00:00,Germany,Sweden
29654,EDDF,LSZH,2020-04-18 00:00:00+00:00,Germany,Switzerland
29655,EDDF,LSZH,2020-04-18 00:00:00+00:00,Germany,Switzerland
258019,EDDP,LSGG,2020-04-18 00:00:00+00:00,Germany,Switzerland
258062,EDDF,LSGG,2020-04-18 00:00:00+00:00,Germany,Switzerland
277916,EDDP,LSGC,2020-04-18 00:00:00+00:00,Germany,Switzerland
205158,EDDP,LTBA,2020-04-18 00:00:00+00:00,Germany,Turkey
205159,EDDP,LTBA,2020-04-18 00:00:00+00:00,Germany,Turkey
205253,EDDF,LTBA,2020-04-18 00:00:00+00:00,Germany,Turkey
205254,EDDF,LTBA,2020-04-18 00:00:00+00:00,Germany,Turkey
205469,EDDK,LTBA,2020-04-18 00:00:00+00:00,Germany,Turkey
265908,EDDK,UKKK,2020-04-18 00:00:00+00:00,Germany,Ukraine
30198,EDDP,OMDB,2020-04-18 00:00:00+00:00,Germany,United Arab Emirates
30199,EDDP,OMDB,2020-04-18 00:00:00+00:00,Germany,United Arab Emirates
30541,EDDF,OMDB,2020-04-18 00:00:00+00:00,Germany,United Arab Emirates
30542,EDDF,OMDB,2020-04-18 00:00:00+00:00,Germany,United Arab Emirates
30983,EDDK,OMDB,2020-04-18 00:00:00+00:00,Germany,United Arab Emirates
296174,EDDF,OMAD,2020-04-18 00:00:00+00:00,Germany,United Arab Emirates
66474,EDDF,EGLL,2020-04-18 00:00:00+00:00,Germany,United Kingdom
66475,EDDF,EGLL,2020-04-18 00:00:00+00:00,Germany,United Kingdom
66476,EDDF,EGLL,2020-04-18 00:00:00+00:00,Germany,United Kingdom
67761,EDDT,EGLL,2020-04-18 00:00:00+00:00,Germany,United Kingdom
239109,EDDM,EGSS,2020-04-18 00:00:00+00:00,Germany,United Kingdom
259837,EDLN,EGCC,2020-04-18 00:00:00+00:00,Germany,United Kingdom
268078,EDDL,EGKK,2020-04-18 00:00:00+00:00,Germany,United Kingdom
269395,EDDP,EGNX,2020-04-18 00:00:00+00:00,Germany,United Kingdom
269396,EDDP,EGNX,2020-04-18 00:00:00+00:00,Germany,United Kingdom
269397,EDDP,EGNX,2020-04-18 00:00:00+00:00,Germany,United Kingdom
269398,EDDP,EGNX,2020-04-18 00:00:00+00:00,Germany,United Kingdom
269399,EDDP,EGNX,2020-04-18 00:00:00+00:00,Germany,United Kingdom
269400,EDDP,EGNX,2020-04-18 00:00:00+00:00,Germany,United Kingdom
269704,EDDK,EGNX,2020-04-18 00:00:00+00:00,Germany,United Kingdom
269705,EDDK,EGNX,2020-04-18 00:00:00+00:00,Germany,United Kingdom
269859,EDDV,EGNX,2020-04-18 00:00:00+00:00,Germany,United Kingdom
273870,EDDP,EGGW,2020-04-18 00:00:00+00:00,Germany,United Kingdom
273871,EDDP,EGGW,2020-04-18 00:00:00+00:00,Germany,United Kingdom
336398,EDAZ,EGTK,2020-04-18 00:00:00+00:00,Germany,United Kingdom
7560,EDDF,KSFO,2020-04-18 00:00:00+00:00,Germany,United States
43379,EDDK,KSDF,2020-04-18 00:00:00+00:00,Germany,United States
43380,EDDK,KSDF,2020-04-18 00:00:00+00:00,Germany,United States
43381,EDDK,KSDF,2020-04-18 00:00:00+00:00,Germany,United States
68937,EDDF,KEWR,2020-04-18 00:00:00+00:00,Germany,United States
68938,EDDF,KEWR,2020-04-18 00:00:00+00:00,Germany,United States
69596,EDDK,KEWR,2020-04-18 00:00:00+00:00,Germany,United States
80889,EDDF,KIAH,2020-04-18 00:00:00+00:00,Germany,United States
83823,EDDP,KJFK,2020-04-18 00:00:00+00:00,Germany,United States
84006,EDDF,KJFK,2020-04-18 00:00:00+00:00,Germany,United States
105078,EDDK,KPHL,2020-04-18 00:00:00+00:00,Germany,United States
116382,EDDF,KATL,2020-04-18 00:00:00+00:00,Germany,United States
160770,EDDF,KORD,2020-04-18 00:00:00+00:00,Germany,United States
160771,EDDF,KORD,2020-04-18 00:00:00+00:00,Germany,United States
160772,EDDF,KORD,2020-04-18 00:00:00+00:00,Germany,United States
160773,EDDF,KORD,2020-04-18 00:00:00+00:00,Germany,United States
160774,EDDF,KORD,2020-04-18 00:00:00+00:00,Germany,United States
168903,EDDP,KCVG,2020-04-18 00:00:00+00:00,Germany,United States
303678,EDFH,KSPA,2020-04-18 00:00:00+00:00,Germany,United States
144970,LGAV,LFPG,2020-04-18 00:00:00+00:00,Greece,France
267735,LGAV,EDDV,2020-04-18 00:00:00+00:00,Greece,Germany
263951,LGIR,EINN,2020-04-18 00:00:00+00:00,Greece,Ireland
268613,LGAV,LLBG,2020-04-18 00:00:00+00:00,Greece,Israel
279203,LGAV,EPRZ,2020-04-18 00:00:00+00:00,Greece,Poland
306823,LGAV,LRBS,2020-04-18 00:00:00+00:00,Greece,Romania
29857,LGAV,LSZH,2020-04-18 00:00:00+00:00,Greece,Switzerland
29858,LGAV,LSZH,2020-04-18 00:00:00+00:00,Greece,Switzerland
4007,VHHH,YMML,2020-04-18 00:00:00+00:00,Hong Kong,Australia
10986,VHHH,YBBN,2020-04-18 00:00:00+00:00,Hong Kong,Australia
17216,VHHH,YSSY,2020-04-18 00:00:00+00:00,Hong Kong,Australia
17217,VHHH,YSSY,2020-04-18 00:00:00+00:00,Hong Kong,Australia
17218,VHHH,YSSY,2020-04-18 00:00:00+00:00,Hong Kong,Australia
28,VHHH,LOWW,2020-04-18 00:00:00+00:00,Hong Kong,Austria
268250,VHHH,OBBI,2020-04-18 00:00:00+00:00,Hong Kong,Bahrain
205942,VHHH,EBLG,2020-04-18 00:00:00+00:00,Hong Kong,Belgium
4667,VHHH,CYVR,2020-04-18 00:00:00+00:00,Hong Kong,Canada
39286,VHHH,ZUCK,2020-04-18 00:00:00+00:00,Hong Kong,China
302410,VHHH,ZGSD,2020-04-18 00:00:00+00:00,Hong Kong,China
144133,VHHH,LFPG,2020-04-18 00:00:00+00:00,Hong Kong,France
26097,VHHH,EDDF,2020-04-18 00:00:00+00:00,Hong Kong,Germany
26098,VHHH,EDDF,2020-04-18 00:00:00+00:00,Hong Kong,Germany
26099,VHHH,EDDF,2020-04-18 00:00:00+00:00,Hong Kong,Germany
226415,VHHH,EDDP,2020-04-18 00:00:00+00:00,Hong Kong,Germany
226416,VHHH,EDDP,2020-04-18 00:00:00+00:00,Hong Kong,Germany
219814,VHHH,VABB,2020-04-18 00:00:00+00:00,Hong Kong,India
264926,VHHH,VECC,2020-04-18 00:00:00+00:00,Hong Kong,India
264927,VHHH,VECC,2020-04-18 00:00:00+00:00,Hong Kong,India
211991,VHHH,RJGG,2020-04-18 00:00:00+00:00,Hong Kong,Japan
229693,VHHH,RJBB,2020-04-18 00:00:00+00:00,Hong Kong,Japan
229694,VHHH,RJBB,2020-04-18 00:00:00+00:00,Hong Kong,Japan
229695,VHHH,RJBB,2020-04-18 00:00:00+00:00,Hong Kong,Japan
229696,VHHH,RJBB,2020-04-18 00:00:00+00:00,Hong Kong,Japan
262043,VHHH,UAAA,2020-04-18 00:00:00+00:00,Hong Kong,Kazakhstan
68178,VHHH,ELLX,2020-04-18 00:00:00+00:00,Hong Kong,Luxembourg
259863,VHHH,VMMC,2020-04-18 00:00:00+00:00,Hong Kong,Macau
21874,VHHH,WMKK,2020-04-18 00:00:00+00:00,Hong Kong,Malaysia
21875,VHHH,WMKK,2020-04-18 00:00:00+00:00,Hong Kong,Malaysia
21876,VHHH,WMKK,2020-04-18 00:00:00+00:00,Hong Kong,Malaysia
21877,VHHH,WMKK,2020-04-18 00:00:00+00:00,Hong Kong,Malaysia
301981,VHHH,WMSA,2020-04-18 00:00:00+00:00,Hong Kong,Malaysia
301982,VHHH,WMSA,2020-04-18 00:00:00+00:00,Hong Kong,Malaysia
48742,VHHH,EHAM,2020-04-18 00:00:00+00:00,Hong Kong,Netherlands
148548,VHHH,EHBK,2020-04-18 00:00:00+00:00,Hong Kong,Netherlands
10066,VHHH,NZAA,2020-04-18 00:00:00+00:00,Hong Kong,New Zealand
46033,VHHH,RPLL,2020-04-18 00:00:00+00:00,Hong Kong,Philippines
46034,VHHH,RPLL,2020-04-18 00:00:00+00:00,Hong Kong,Philippines
820,VHHH,OTHH,2020-04-18 00:00:00+00:00,Hong Kong,Qatar
821,VHHH,OTHH,2020-04-18 00:00:00+00:00,Hong Kong,Qatar
822,VHHH,OTHH,2020-04-18 00:00:00+00:00,Hong Kong,Qatar
823,VHHH,OTHH,2020-04-18 00:00:00+00:00,Hong Kong,Qatar
824,VHHH,OTHH,2020-04-18 00:00:00+00:00,Hong Kong,Qatar
825,VHHH,OTHH,2020-04-18 00:00:00+00:00,Hong Kong,Qatar
302141,VHHH,UNNT,2020-04-18 00:00:00+00:00,Hong Kong,Russia
16151,VHHH,WSSS,2020-04-18 00:00:00+00:00,Hong Kong,Singapore
16152,VHHH,WSSS,2020-04-18 00:00:00+00:00,Hong Kong,Singapore
25150,VHHH,WSAP,2020-04-18 00:00:00+00:00,Hong Kong,Singapore
25151,VHHH,WSAP,2020-04-18 00:00:00+00:00,Hong Kong,Singapore
25152,VHHH,WSAP,2020-04-18 00:00:00+00:00,Hong Kong,Singapore
51879,VHHH,WSSL,2020-04-18 00:00:00+00:00,Hong Kong,Singapore
19731,VHHH,RKSI,2020-04-18 00:00:00+00:00,Hong Kong,South Korea
19732,VHHH,RKSI,2020-04-18 00:00:00+00:00,Hong Kong,South Korea
19733,VHHH,RKSI,2020-04-18 00:00:00+00:00,Hong Kong,South Korea
19734,VHHH,RKSI,2020-04-18 00:00:00+00:00,Hong Kong,South Korea
19735,VHHH,RKSI,2020-04-18 00:00:00+00:00,Hong Kong,South Korea
19736,VHHH,RKSI,2020-04-18 00:00:00+00:00,Hong Kong,South Korea
19737,VHHH,RKSI,2020-04-18 00:00:00+00:00,Hong Kong,South Korea
23260,VHHH,RCTP,2020-04-18 00:00:00+00:00,Hong Kong,Taiwan
23261,VHHH,RCTP,2020-04-18 00:00:00+00:00,Hong Kong,Taiwan
23262,VHHH,RCTP,2020-04-18 00:00:00+00:00,Hong Kong,Taiwan
23263,VHHH,RCTP,2020-04-18 00:00:00+00:00,Hong Kong,Taiwan
23264,VHHH,RCTP,2020-04-18 00:00:00+00:00,Hong Kong,Taiwan
23265,VHHH,RCTP,2020-04-18 00:00:00+00:00,Hong Kong,Taiwan
23266,VHHH,RCTP,2020-04-18 00:00:00+00:00,Hong Kong,Taiwan
23267,VHHH,RCTP,2020-04-18 00:00:00+00:00,Hong Kong,Taiwan
23268,VHHH,RCTP,2020-04-18 00:00:00+00:00,Hong Kong,Taiwan
23269,VHHH,RCTP,2020-04-18 00:00:00+00:00,Hong Kong,Taiwan
23270,VHHH,RCTP,2020-04-18 00:00:00+00:00,Hong Kong,Taiwan
23271,VHHH,RCTP,2020-04-18 00:00:00+00:00,Hong Kong,Taiwan
23272,VHHH,RCTP,2020-04-18 00:00:00+00:00,Hong Kong,Taiwan
23273,VHHH,RCTP,2020-04-18 00:00:00+00:00,Hong Kong,Taiwan
23274,VHHH,RCTP,2020-04-18 00:00:00+00:00,Hong Kong,Taiwan
18314,VHHH,VTBS,2020-04-18 00:00:00+00:00,Hong Kong,Thailand
18315,VHHH,VTBS,2020-04-18 00:00:00+00:00,Hong Kong,Thailand
18316,VHHH,VTBS,2020-04-18 00:00:00+00:00,Hong Kong,Thailand
18317,VHHH,VTBS,2020-04-18 00:00:00+00:00,Hong Kong,Thailand
18318,VHHH,VTBS,2020-04-18 00:00:00+00:00,Hong Kong,Thailand
18319,VHHH,VTBS,2020-04-18 00:00:00+00:00,Hong Kong,Thailand
18320,VHHH,VTBS,2020-04-18 00:00:00+00:00,Hong Kong,Thailand
18321,VHHH,VTBS,2020-04-18 00:00:00+00:00,Hong Kong,Thailand
18322,VHHH,VTBS,2020-04-18 00:00:00+00:00,Hong Kong,Thailand
30349,VHHH,OMDB,2020-04-18 00:00:00+00:00,Hong Kong,United Arab Emirates
30350,VHHH,OMDB,2020-04-18 00:00:00+00:00,Hong Kong,United Arab Emirates
30351,VHHH,OMDB,2020-04-18 00:00:00+00:00,Hong Kong,United Arab Emirates
30352,VHHH,OMDB,2020-04-18 00:00:00+00:00,Hong Kong,United Arab Emirates
30353,VHHH,OMDB,2020-04-18 00:00:00+00:00,Hong Kong,United Arab Emirates
30354,VHHH,OMDB,2020-04-18 00:00:00+00:00,Hong Kong,United Arab Emirates
30355,VHHH,OMDB,2020-04-18 00:00:00+00:00,Hong Kong,United Arab Emirates
220107,VHHH,OMAA,2020-04-18 00:00:00+00:00,Hong Kong,United Arab Emirates
258567,VHHH,OMSJ,2020-04-18 00:00:00+00:00,Hong Kong,United Arab Emirates
259178,VHHH,OMDW,2020-04-18 00:00:00+00:00,Hong Kong,United Arab Emirates
259179,VHHH,OMDW,2020-04-18 00:00:00+00:00,Hong Kong,United Arab Emirates
259180,VHHH,OMDW,2020-04-18 00:00:00+00:00,Hong Kong,United Arab Emirates
259181,VHHH,OMDW,2020-04-18 00:00:00+00:00,Hong Kong,United Arab Emirates
259182,VHHH,OMDW,2020-04-18 00:00:00+00:00,Hong Kong,United Arab Emirates
66278,VHHH,EGLL,2020-04-18 00:00:00+00:00,Hong Kong,United Kingdom
32970,VHHH,KLAX,2020-04-18 00:00:00+00:00,Hong Kong,United States
32971,VHHH,KLAX,2020-04-18 00:00:00+00:00,Hong Kong,United States
53758,VHHH,PANC,2020-04-18 00:00:00+00:00,Hong Kong,United States
53759,VHHH,PANC,2020-04-18 00:00:00+00:00,Hong Kong,United States
53760,VHHH,PANC,2020-04-18 00:00:00+00:00,Hong Kong,United States
53761,VHHH,PANC,2020-04-18 00:00:00+00:00,Hong Kong,United States
53762,VHHH,PANC,2020-04-18 00:00:00+00:00,Hong Kong,United States
53763,VHHH,PANC,2020-04-18 00:00:00+00:00,Hong Kong,United States
53764,VHHH,PANC,2020-04-18 00:00:00+00:00,Hong Kong,United States
53765,VHHH,PANC,2020-04-18 00:00:00+00:00,Hong Kong,United States
53766,VHHH,PANC,2020-04-18 00:00:00+00:00,Hong Kong,United States
53767,VHHH,PANC,2020-04-18 00:00:00+00:00,Hong Kong,United States
53768,VHHH,PANC,2020-04-18 00:00:00+00:00,Hong Kong,United States
53769,VHHH,PANC,2020-04-18 00:00:00+00:00,Hong Kong,United States
53770,VHHH,PANC,2020-04-18 00:00:00+00:00,Hong Kong,United States
53771,VHHH,PANC,2020-04-18 00:00:00+00:00,Hong Kong,United States
53772,VHHH,PANC,2020-04-18 00:00:00+00:00,Hong Kong,United States
53773,VHHH,PANC,2020-04-18 00:00:00+00:00,Hong Kong,United States
53774,VHHH,PANC,2020-04-18 00:00:00+00:00,Hong Kong,United States
53775,VHHH,PANC,2020-04-18 00:00:00+00:00,Hong Kong,United States
53776,VHHH,PANC,2020-04-18 00:00:00+00:00,Hong Kong,United States
53777,VHHH,PANC,2020-04-18 00:00:00+00:00,Hong Kong,United States
71256,VHHH,KDFW,2020-04-18 00:00:00+00:00,Hong Kong,United States
80799,VHHH,KIAH,2020-04-18 00:00:00+00:00,Hong Kong,United States
264808,LHBP,LKPR,2020-04-18 00:00:00+00:00,Hungary,Czech Republic
278934,LHBP,EHEH,2020-04-18 00:00:00+00:00,Hungary,Netherlands
205721,LHBP,LTBA,2020-04-18 00:00:00+00:00,Hungary,Turkey
67519,LHBP,EGLL,2020-04-18 00:00:00+00:00,Hungary,United Kingdom
274044,LHBP,EGGW,2020-04-18 00:00:00+00:00,Hungary,United Kingdom
206626,BIKF,EBLG,2020-04-18 00:00:00+00:00,Iceland,Belgium
159810,BIKF,CYYC,2020-04-18 00:00:00+00:00,Iceland,Canada
216237,BIKF,ESSA,2020-04-18 00:00:00+00:00,Iceland,Sweden
30047,BIKF,LSZH,2020-04-18 00:00:00+00:00,Iceland,Switzerland
88813,BIKF,KBOS,2020-04-18 00:00:00+00:00,Iceland,United States
88814,BIKF,KBOS,2020-04-18 00:00:00+00:00,Iceland,United States
88815,BIKF,KBOS,2020-04-18 00:00:00+00:00,Iceland,United States
88816,BIKF,KBOS,2020-04-18 00:00:00+00:00,Iceland,United States
168055,BIKF,KORD,2020-04-18 00:00:00+00:00,Iceland,United States
168056,BIKF,KORD,2020-04-18 00:00:00+00:00,Iceland,United States
174992,BIKF,KIAD,2020-04-18 00:00:00+00:00,Iceland,United States
268118,VABB,OBBI,2020-04-18 00:00:00+00:00,India,Bahrain
268537,VOMM,OBBI,2020-04-18 00:00:00+00:00,India,Bahrain
218707,VIDP,EBBR,2020-04-18 00:00:00+00:00,India,Belgium
46826,VOBL,SBGR,2020-04-18 00:00:00+00:00,India,Brazil
22647,VIDP,ZGGG,2020-04-18 00:00:00+00:00,India,China
260925,VIDP,EFHK,2020-04-18 00:00:00+00:00,India,Finland
12272,VABB,VHHH,2020-04-18 00:00:00+00:00,India,Hong Kong
13156,VIDP,VHHH,2020-04-18 00:00:00+00:00,India,Hong Kong
15420,VECC,VHHH,2020-04-18 00:00:00+00:00,India,Hong Kong
262020,VABB,UAAA,2020-04-18 00:00:00+00:00,India,Kazakhstan
22274,VOMM,WMKK,2020-04-18 00:00:00+00:00,India,Malaysia
22282,VECC,WMKK,2020-04-18 00:00:00+00:00,India,Malaysia
654,VABB,OTHH,2020-04-18 00:00:00+00:00,India,Qatar
655,VABB,OTHH,2020-04-18 00:00:00+00:00,India,Qatar
656,VABB,OTHH,2020-04-18 00:00:00+00:00,India,Qatar
1850,VOBL,OTHH,2020-04-18 00:00:00+00:00,India,Qatar
1851,VOBL,OTHH,2020-04-18 00:00:00+00:00,India,Qatar
2095,VOMM,OTHH,2020-04-18 00:00:00+00:00,India,Qatar
2221,VECC,OTHH,2020-04-18 00:00:00+00:00,India,Qatar
25044,VABB,WSAP,2020-04-18 00:00:00+00:00,India,Singapore
20143,VIDP,RKSI,2020-04-18 00:00:00+00:00,India,South Korea
20144,VIDP,RKSI,2020-04-18 00:00:00+00:00,India,South Korea
205123,VABB,LTBA,2020-04-18 00:00:00+00:00,India,Turkey
205276,VIDP,LTBA,2020-04-18 00:00:00+00:00,India,Turkey
30163,VABB,OMDB,2020-04-18 00:00:00+00:00,India,United Arab Emirates
30578,VIDP,OMDB,2020-04-18 00:00:00+00:00,India,United Arab Emirates
30579,VIDP,OMDB,2020-04-18 00:00:00+00:00,India,United Arab Emirates
31039,VOBL,OMDB,2020-04-18 00:00:00+00:00,India,United Arab Emirates
220140,VIDP,OMAA,2020-04-18 00:00:00+00:00,India,United Arab Emirates
220213,VOMM,OMAA,2020-04-18 00:00:00+00:00,India,United Arab Emirates
220224,VOCI,OMAA,2020-04-18 00:00:00+00:00,India,United Arab Emirates
219033,EIDW,EBBR,2020-04-18 00:00:00+00:00,Ireland,Belgium
145135,EIDW,LFPG,2020-04-18 00:00:00+00:00,Ireland,France
277208,EIDW,EDDB,2020-04-18 00:00:00+00:00,Ireland,Germany
68473,EIME,ELLX,2020-04-18 00:00:00+00:00,Ireland,Luxembourg
265589,EIDW,LMML,2020-04-18 00:00:00+00:00,Ireland,Malta
49804,EIDW,EHAM,2020-04-18 00:00:00+00:00,Ireland,Netherlands
49805,EIDW,EHAM,2020-04-18 00:00:00+00:00,Ireland,Netherlands
67559,EIDW,EGLL,2020-04-18 00:00:00+00:00,Ireland,United Kingdom
67560,EIDW,EGLL,2020-04-18 00:00:00+00:00,Ireland,United Kingdom
67561,EIDW,EGLL,2020-04-18 00:00:00+00:00,Ireland,United Kingdom
239163,EIDW,EGSS,2020-04-18 00:00:00+00:00,Ireland,United Kingdom
239164,EIDW,EGSS,2020-04-18 00:00:00+00:00,Ireland,United Kingdom
259783,EIDW,EGCC,2020-04-18 00:00:00+00:00,Ireland,United Kingdom
259784,EIDW,EGCC,2020-04-18 00:00:00+00:00,Ireland,United Kingdom
262800,EIDW,EGPH,2020-04-18 00:00:00+00:00,Ireland,United Kingdom
268065,EIDW,EGKK,2020-04-18 00:00:00+00:00,Ireland,United Kingdom
279726,EIDW,EGGD,2020-04-18 00:00:00+00:00,Ireland,United Kingdom
310951,EIDW,EGPF,2020-04-18 00:00:00+00:00,Ireland,United Kingdom
311033,EIDW,EGBB,2020-04-18 00:00:00+00:00,Ireland,United Kingdom
70214,EIDW,KEWR,2020-04-18 00:00:00+00:00,Ireland,United States
85700,EINN,KJFK,2020-04-18 00:00:00+00:00,Ireland,United States
85901,EIDW,KJFK,2020-04-18 00:00:00+00:00,Ireland,United States
88775,EIDW,KBOS,2020-04-18 00:00:00+00:00,Ireland,United States
167996,EIDW,KORD,2020-04-18 00:00:00+00:00,Ireland,United States
174424,EINN,KIAD,2020-04-18 00:00:00+00:00,Ireland,United States
174885,EIDW,KIAD,2020-04-18 00:00:00+00:00,Ireland,United States
206248,LLBG,EBLG,2020-04-18 00:00:00+00:00,Israel,Belgium
144828,LLBG,LFPG,2020-04-18 00:00:00+00:00,Israel,France
27268,LLBG,EDDF,2020-04-18 00:00:00+00:00,Israel,Germany
227115,LLBG,EDDP,2020-04-18 00:00:00+00:00,Israel,Germany
15057,LLBG,VHHH,2020-04-18 00:00:00+00:00,Israel,Hong Kong
263866,LLBG,EINN,2020-04-18 00:00:00+00:00,Israel,Ireland
262955,LLBG,ENGM,2020-04-18 00:00:00+00:00,Israel,Norway
142943,LLBG,EPWA,2020-04-18 00:00:00+00:00,Israel,Poland
258418,LLBG,LROP,2020-04-18 00:00:00+00:00,Israel,Romania
266527,LLBG,UUWW,2020-04-18 00:00:00+00:00,Israel,Russia
266528,LLBG,UUWW,2020-04-18 00:00:00+00:00,Israel,Russia
205541,LLBG,LTBA,2020-04-18 00:00:00+00:00,Israel,Turkey
205542,LLBG,LTBA,2020-04-18 00:00:00+00:00,Israel,Turkey
265115,LLBG,UKBB,2020-04-18 00:00:00+00:00,Israel,Ukraine
265116,LLBG,UKBB,2020-04-18 00:00:00+00:00,Israel,Ukraine
67318,LLBG,EGLL,2020-04-18 00:00:00+00:00,Israel,United Kingdom
67319,LLBG,EGLL,2020-04-18 00:00:00+00:00,Israel,United Kingdom
8793,LLBG,KSFO,2020-04-18 00:00:00+00:00,Israel,United States
69842,LLBG,KEWR,2020-04-18 00:00:00+00:00,Israel,United States
432,LIPZ,LOWW,2020-04-18 00:00:00+00:00,Italy,Austria
144645,LIMC,LFPG,2020-04-18 00:00:00+00:00,Italy,France
145166,LIRF,LFPG,2020-04-18 00:00:00+00:00,Italy,France
27068,LIMC,EDDF,2020-04-18 00:00:00+00:00,Italy,Germany
27069,LIMC,EDDF,2020-04-18 00:00:00+00:00,Italy,Germany
27861,LIRF,EDDF,2020-04-18 00:00:00+00:00,Italy,Germany
204255,LIMC,EDDK,2020-04-18 00:00:00+00:00,Italy,Germany
267698,LIMC,EDDV,2020-04-18 00:00:00+00:00,Italy,Germany
14945,LIMC,VHHH,2020-04-18 00:00:00+00:00,Italy,Hong Kong
14946,LIMC,VHHH,2020-04-18 00:00:00+00:00,Italy,Hong Kong
263967,LIPA,EINN,2020-04-18 00:00:00+00:00,Italy,Ireland
1673,LIMC,OTHH,2020-04-18 00:00:00+00:00,Italy,Qatar
52361,LIMC,UUEE,2020-04-18 00:00:00+00:00,Italy,Russia
274919,LIMC,LJLJ,2020-04-18 00:00:00+00:00,Italy,Slovenia
265215,LIRF,FAGM,2020-04-18 00:00:00+00:00,Italy,South Africa
21282,LIMC,RKSI,2020-04-18 00:00:00+00:00,Italy,South Korea
229221,LIMC,LEMD,2020-04-18 00:00:00+00:00,Italy,Spain
250452,LIMC,LEBL,2020-04-18 00:00:00+00:00,Italy,Spain
360995,LICC,LERT,2020-04-18 00:00:00+00:00,Italy,Spain
258196,LIRF,LSGG,2020-04-18 00:00:00+00:00,Italy,Switzerland
265109,LIMC,UKBB,2020-04-18 00:00:00+00:00,Italy,Ukraine
67690,LIRF,EGLL,2020-04-18 00:00:00+00:00,Italy,United Kingdom
67691,LIRF,EGLL,2020-04-18 00:00:00+00:00,Italy,United Kingdom
67692,LIRF,EGLL,2020-04-18 00:00:00+00:00,Italy,United Kingdom
238916,LIMC,EGSS,2020-04-18 00:00:00+00:00,Italy,United Kingdom
238917,LIMC,EGSS,2020-04-18 00:00:00+00:00,Italy,United Kingdom
239200,LIME,EGSS,2020-04-18 00:00:00+00:00,Italy,United Kingdom
269607,LIMC,EGNX,2020-04-18 00:00:00+00:00,Italy,United Kingdom
311077,LIMG,EGBB,2020-04-18 00:00:00+00:00,Italy,United Kingdom
85940,LIRF,KJFK,2020-04-18 00:00:00+00:00,Italy,United States
17863,RJTT,YSSY,2020-04-18 00:00:00+00:00,Japan,Australia
261030,RJBB,EFHK,2020-04-18 00:00:00+00:00,Japan,Finland
14677,RJBB,VHHH,2020-04-18 00:00:00+00:00,Japan,Hong Kong
14678,RJBB,VHHH,2020-04-18 00:00:00+00:00,Japan,Hong Kong
14679,RJBB,VHHH,2020-04-18 00:00:00+00:00,Japan,Hong Kong
15482,RJGG,VHHH,2020-04-18 00:00:00+00:00,Japan,Hong Kong
49182,RJBB,EHAM,2020-04-18 00:00:00+00:00,Japan,Netherlands
46190,RJBB,RPLL,2020-04-18 00:00:00+00:00,Japan,Philippines
46253,RJTT,RPLL,2020-04-18 00:00:00+00:00,Japan,Philippines
20985,RJBB,RKSI,2020-04-18 00:00:00+00:00,Japan,South Korea
20986,RJBB,RKSI,2020-04-18 00:00:00+00:00,Japan,South Korea
20987,RJBB,RKSI,2020-04-18 00:00:00+00:00,Japan,South Korea
20988,RJBB,RKSI,2020-04-18 00:00:00+00:00,Japan,South Korea
20989,RJBB,RKSI,2020-04-18 00:00:00+00:00,Japan,South Korea
24237,RJBB,RCTP,2020-04-18 00:00:00+00:00,Japan,Taiwan
24238,RJBB,RCTP,2020-04-18 00:00:00+00:00,Japan,Taiwan
